"","GSM7840464","GSM7840465","GSM7840466","GSM7840467","GSM7840468","GSM7840469","GSM7840470","GSM7840471","GSM7840472"
"ENSMUSG00000029283",7,1,7,2,2,2,5,0,7
"ENSMUSG00000029282",0,0,0,0,0,0,0,0,0
"ENSMUSG00000029288",0,0,0,0,0,0,0,0,0
"ENSMUSG00000031007",402,775,370,410,332,405,336,472,359
"ENSMUSG00000068860",0,0,0,1,0,0,0,0,0
"ENSMUSG00000028882",150,218,154,153,141,135,152,185,153
"ENSMUSG00000028883",2,5,2,10,5,6,0,0,1
"ENSMUSG00000028884",62,75,86,67,70,69,43,65,51
"ENSMUSG00000028885",6,2,1,8,0,2,2,6,3
"ENSMUSG00000028886",302,375,308,106,173,119,288,344,220
"ENSMUSG00000028889",108,108,84,67,73,66,135,92,67
"ENSMUSG00000034636",649,770,743,508,460,673,463,773,494
"ENSMUSG00000034634",9,64,32,19,9,37,22,5,12
"ENSMUSG00000048562",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102410",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102411",16,2,28,34,20,8,3,5,11
"ENSMUSG00000102413",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102414",0,0,0,1,0,0,0,0,0
"ENSMUSG00000102415",0,0,0,0,0,1,0,0,0
"ENSMUSG00000102416",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102417",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102418",0,1,0,0,0,0,0,0,0
"ENSMUSG00000102419",0,0,0,1,0,0,0,0,0
"ENSMUSG00000029420",0,0,0,0,0,0,0,0,0
"ENSMUSG00000029423",0,0,0,0,0,0,0,0,0
"ENSMUSG00000029422",373,447,334,398,318,326,348,459,381
"ENSMUSG00000029427",218,308,194,228,228,184,283,284,234
"ENSMUSG00000029426",2937,4039,2701,2181,1895,2549,2107,3125,2689
"ENSMUSG00000029428",189,454,266,305,174,241,121,281,267
"ENSMUSG00000079737",10,36,17,22,21,19,17,19,13
"ENSMUSG00000035582",0,0,0,0,0,0,0,0,0
"ENSMUSG00000035580",0,0,0,0,0,0,0,0,0
"ENSMUSG00000035585",177,320,145,180,210,211,124,159,218
"ENSMUSG00000025701",2,3,1,0,0,1,4,0,0
"ENSMUSG00000025702",1651,530,955,1749,1557,1991,865,1553,1694
"ENSMUSG00000034987",0,0,0,0,0,2,0,1,0
"ENSMUSG00000034981",3,2,0,13,3,4,4,1,3
"ENSMUSG00000021635",149,277,137,182,127,129,237,253,166
"ENSMUSG00000021636",113,124,105,59,165,98,101,182,115
"ENSMUSG00000032679",393,504,382,317,252,460,157,314,301
"ENSMUSG00000021638",393,182,312,220,215,217,123,234,222
"ENSMUSG00000021639",118,119,105,138,101,117,92,115,87
"ENSMUSG00000032673",113,151,107,110,91,123,75,95,78
"ENSMUSG00000032586",8,6,4,3,3,5,4,4,1
"ENSMUSG00000074151",191,391,345,403,401,305,460,441,385
"ENSMUSG00000032582",365,534,416,381,356,399,385,493,413
"ENSMUSG00000032583",199,269,216,251,204,223,293,310,257
"ENSMUSG00000074155",0,0,0,0,0,0,0,0,0
"ENSMUSG00000074158",65,46,42,59,64,66,59,69,57
"ENSMUSG00000032589",0,0,0,0,0,0,1,0,0
"ENSMUSG00000086192",0,0,0,0,0,0,0,0,0
"ENSMUSG00000042002",0,0,0,0,0,0,0,0,0
"ENSMUSG00000045052",0,0,0,0,0,0,0,0,0
"ENSMUSG00000045053",0,0,0,1,0,0,0,0,0
"ENSMUSG00000086193",0,1,0,0,0,0,0,0,2
"ENSMUSG00000030880",210,297,162,188,171,156,146,304,165
"ENSMUSG00000087296",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087294",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087295",0,0,0,0,0,0,0,0,1
"ENSMUSG00000087292",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087293",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087290",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087291",0,0,0,0,0,0,0,0,0
"ENSMUSG00000033985",214,333,211,170,192,157,181,281,233
"ENSMUSG00000033987",4,0,0,0,0,0,2,0,3
"ENSMUSG00000033981",0,0,0,0,0,0,0,1,0
"ENSMUSG00000033983",62,49,46,31,46,30,35,61,50
"ENSMUSG00000087299",0,0,0,0,1,3,0,0,2
"ENSMUSG00000030887",0,0,0,0,0,0,0,0,0
"ENSMUSG00000007338",386,413,371,425,354,393,194,356,297
"ENSMUSG00000086527",0,0,0,0,0,0,0,0,0
"ENSMUSG00000044098",105,117,141,119,113,61,70,96,120
"ENSMUSG00000086524",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086523",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086522",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086521",0,0,0,0,0,0,0,0,0
"ENSMUSG00000044092",4,4,2,0,2,5,7,7,5
"ENSMUSG00000086529",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086528",0,0,0,0,0,0,0,0,0
"ENSMUSG00000075284",68,75,86,54,60,45,54,61,57
"ENSMUSG00000075286",0,1,0,0,0,0,0,0,0
"ENSMUSG00000075289",33,28,18,14,24,8,5,15,21
"ENSMUSG00000107949",0,0,0,0,0,0,0,0,0
"ENSMUSG00000024941",574,1115,542,588,488,668,789,870,647
"ENSMUSG00000040620",338,358,311,308,210,272,236,396,239
"ENSMUSG00000024943",376,192,259,200,188,213,143,203,204
"ENSMUSG00000024942",291,455,305,267,201,246,265,330,296
"ENSMUSG00000024944",59,95,64,93,75,57,49,81,84
"ENSMUSG00000024947",303,457,338,297,221,250,374,414,339
"ENSMUSG00000021936",247,257,271,205,216,246,206,247,222
"ENSMUSG00000024949",856,1218,1064,741,758,848,1226,1116,1109
"ENSMUSG00000024948",231,274,209,254,191,218,167,254,253
"ENSMUSG00000024142",159,175,155,158,105,161,78,164,140
"ENSMUSG00000108481",0,0,0,0,0,0,0,0,0
"ENSMUSG00000059534",1541,1675,861,1603,1065,996,630,1138,897
"ENSMUSG00000021932",41,82,50,23,40,36,38,45,39
"ENSMUSG00000087432",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087433",1,0,0,0,0,0,1,1,0
"ENSMUSG00000051727",0,3,1,6,4,2,1,5,0
"ENSMUSG00000051726",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087436",1,0,0,2,0,0,0,0,0
"ENSMUSG00000087437",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087434",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087435",0,0,0,0,0,0,0,0,0
"ENSMUSG00000043843",0,0,0,0,0,0,0,0,0
"ENSMUSG00000090666",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087439",0,0,0,0,0,0,0,0,0
"ENSMUSG00000051729",0,0,0,0,0,0,0,0,0
"ENSMUSG00000051728",0,0,0,0,0,0,0,0,0
"ENSMUSG00000080809",0,0,0,0,0,0,0,0,0
"ENSMUSG00000005615",436,905,428,919,678,1169,802,694,445
"ENSMUSG00000005610",4721,5991,4898,4427,3687,5201,4942,5235,4809
"ENSMUSG00000005611",16,39,26,29,17,14,16,30,26
"ENSMUSG00000040576",0,0,0,0,0,0,0,0,0
"ENSMUSG00000040570",2,8,3,0,1,1,0,3,1
"ENSMUSG00000051098",112,110,92,99,74,84,42,140,101
"ENSMUSG00000051095",0,0,0,0,0,0,0,0,0
"ENSMUSG00000091821",0,0,0,0,0,0,0,0,0
"ENSMUSG00000078648",0,0,0,0,0,0,0,0,0
"ENSMUSG00000031429",123,170,108,120,95,87,76,96,85
"ENSMUSG00000046932",0,0,0,0,0,0,0,0,0
"ENSMUSG00000046934",1,0,1,1,0,0,1,0,0
"ENSMUSG00000102526",2,2,5,0,4,1,0,2,0
"ENSMUSG00000026548",1,2,8,9,8,1,1,2,4
"ENSMUSG00000026542",646,2452,598,781,510,553,6345,1522,941
"ENSMUSG00000026547",118,207,131,133,96,117,89,128,132
"ENSMUSG00000026546",0,2,1,3,1,0,0,1,1
"ENSMUSG00000026544",124,231,141,228,123,232,145,174,167
"ENSMUSG00000059395",5,2,2,4,0,6,0,5,4
"ENSMUSG00000059397",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107334",0,0,0,0,0,0,0,0,0
"ENSMUSG00000090779",0,4,0,0,0,3,2,1,1
"ENSMUSG00000107335",0,1,3,1,2,3,7,4,2
"ENSMUSG00000000326",7445,10952,4823,7401,7831,6113,4828,5156,5838
"ENSMUSG00000054083",1,0,0,0,1,0,0,0,0
"ENSMUSG00000095809",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101397",3168,1401,1711,1913,1905,1815,1016,1772,1695
"ENSMUSG00000003617",12242,17026,13558,10952,9152,12888,15944,14477,15107
"ENSMUSG00000095802",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095804",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095806",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095807",0,0,0,0,0,0,0,0,0
"ENSMUSG00000007107",0,4,0,0,4,0,1,0,1
"ENSMUSG00000098326",0,0,0,0,0,0,0,0,0
"ENSMUSG00000098322",0,0,0,2,1,0,2,0,0
"ENSMUSG00000098320",0,0,0,0,0,0,0,0,0
"ENSMUSG00000084274",0,0,0,2,1,2,6,1,0
"ENSMUSG00000084273",0,0,0,0,0,0,0,0,0
"ENSMUSG00000046402",87,222,113,131,98,59,145,200,111
"ENSMUSG00000096140",1,0,0,0,0,0,0,0,0
"ENSMUSG00000002059",57,80,42,76,28,30,41,52,48
"ENSMUSG00000002058",75,143,53,88,28,105,24,72,84
"ENSMUSG00000002057",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096144",0,0,0,0,0,0,0,0,0
"ENSMUSG00000002055",5,1,16,15,8,12,4,12,6
"ENSMUSG00000002052",873,1334,819,687,587,765,1324,1288,1104
"ENSMUSG00000083729",0,0,0,0,0,0,0,0,0
"ENSMUSG00000002550",554,1047,632,699,389,722,230,431,687
"ENSMUSG00000083722",0,0,0,0,0,0,0,0,0
"ENSMUSG00000046062",1091,2067,1278,1047,947,1161,1220,1985,1261
"ENSMUSG00000097386",0,0,0,0,0,0,1,0,0
"ENSMUSG00000016356",34,15,19,14,25,13,14,30,14
"ENSMUSG00000064302",203,287,173,125,112,157,177,307,168
"ENSMUSG00000064307",26,12,19,35,22,26,19,25,16
"ENSMUSG00000064308",0,0,0,0,0,0,0,0,0
"ENSMUSG00000083178",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094678",0,1,0,0,0,0,0,0,0
"ENSMUSG00000101858",0,0,0,0,0,0,0,0,0
"ENSMUSG00000078139",285,481,328,244,197,318,277,409,266
"ENSMUSG00000107670",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107677",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107676",0,0,0,1,0,0,0,0,0
"ENSMUSG00000107675",0,0,0,0,0,0,0,0,0
"ENSMUSG00000078131",0,0,0,0,0,0,0,0,0
"ENSMUSG00000078130",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107679",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107678",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095373",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095370",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095371",0,0,0,0,0,0,0,0,0
"ENSMUSG00000082892",0,0,0,0,0,0,0,0,0
"ENSMUSG00000014195",747,940,610,721,595,522,546,851,649
"ENSMUSG00000099496",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099495",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099494",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099493",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099491",0,0,0,0,0,0,0,0,0
"ENSMUSG00000014198",0,0,0,1,0,1,0,3,0
"ENSMUSG00000099499",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099498",0,0,0,0,0,0,0,0,0
"ENSMUSG00000098552",0,0,0,0,0,0,0,0,0
"ENSMUSG00000001508",0,0,0,0,0,0,0,0,0
"ENSMUSG00000001504",0,0,0,27,0,0,0,0,0
"ENSMUSG00000001506",55,216,90,217,39,78,66,83,105
"ENSMUSG00000001507",125,149,134,103,95,131,66,170,142
"ENSMUSG00000092066",0,0,0,0,0,0,0,0,0
"ENSMUSG00000019261",82,82,56,86,67,38,92,84,47
"ENSMUSG00000092060",10,13,19,7,7,8,6,10,16
"ENSMUSG00000096777",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096776",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096775",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086472",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096773",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096770",0,0,0,0,0,0,0,0,0
"ENSMUSG00000017550",23,13,38,22,25,29,16,19,29
"ENSMUSG00000101537",29,21,18,12,11,7,10,13,23
"ENSMUSG00000101534",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101532",0,0,0,0,0,0,0,0,2
"ENSMUSG00000101533",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101530",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101531",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101538",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101539",0,0,0,0,0,0,0,0,0
"ENSMUSG00000029007",67,78,64,50,49,53,62,81,75
"ENSMUSG00000030768",27,27,7,27,10,23,35,43,23
"ENSMUSG00000029005",0,0,0,0,0,0,0,1,1
"ENSMUSG00000022052",246,350,179,186,150,220,214,262,242
"ENSMUSG00000022055",0,0,0,0,0,0,0,0,0
"ENSMUSG00000010021",3,7,3,0,2,8,0,2,3
"ENSMUSG00000010025",5221,14367,9046,9581,6087,11817,2541,3586,7372
"ENSMUSG00000022057",29,21,12,8,5,14,3,19,7
"ENSMUSG00000097233",0,1,0,1,2,0,0,0,2
"ENSMUSG00000101288",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101289",0,0,0,0,0,0,0,0,0
"ENSMUSG00000038518",127,196,157,139,113,165,119,193,145
"ENSMUSG00000021506",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101280",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097235",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101282",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101283",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101284",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101285",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101286",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101287",0,0,0,0,0,0,0,0,0
"ENSMUSG00000079773",0,0,0,0,0,0,0,0,0
"ENSMUSG00000079774",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097237",0,0,0,0,0,0,0,0,0
"ENSMUSG00000009739",84,106,49,40,73,68,78,148,102
"ENSMUSG00000065952",74,27,17,35,25,15,1,29,23
"ENSMUSG00000065954",457,740,426,36,485,362,773,809,593
"ENSMUSG00000065956",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108152",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108151",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108150",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108157",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097429",0,0,0,0,0,0,0,0,1
"ENSMUSG00000108155",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108154",2,0,0,0,0,0,0,0,0
"ENSMUSG00000097424",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097425",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097427",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097420",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097421",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097422",0,0,2,0,0,0,0,1,0
"ENSMUSG00000097423",0,0,0,0,0,0,0,0,0
"ENSMUSG00000054966",0,0,0,0,0,0,0,0,0
"ENSMUSG00000054967",10,9,8,9,4,7,7,11,3
"ENSMUSG00000041308",36,42,50,40,33,32,39,25,20
"ENSMUSG00000041309",0,0,0,0,0,0,0,0,0
"ENSMUSG00000041303",201,199,207,131,133,172,124,205,171
"ENSMUSG00000041301",1,0,1,3,0,0,0,1,0
"ENSMUSG00000000365",0,1,0,0,0,0,0,1,0
"ENSMUSG00000022015",0,0,0,0,0,0,0,0,0
"ENSMUSG00000022014",14,24,32,13,35,30,24,33,26
"ENSMUSG00000083566",0,0,0,0,0,0,0,0,0
"ENSMUSG00000022016",414,404,425,320,251,395,344,429,371
"ENSMUSG00000022010",431,773,495,443,471,614,239,682,551
"ENSMUSG00000022013",183,284,162,213,203,182,208,201,192
"ENSMUSG00000022012",0,0,0,0,0,0,0,0,0
"ENSMUSG00000022019",111,175,137,131,114,153,110,147,111
"ENSMUSG00000022018",0,0,0,0,0,0,0,2,0
"ENSMUSG00000055610",0,0,0,0,0,0,0,0,0
"ENSMUSG00000055612",40,23,36,24,38,21,11,44,30
"ENSMUSG00000020528",121,126,110,135,88,94,65,107,82
"ENSMUSG00000020527",120,181,117,142,119,99,165,232,118
"ENSMUSG00000020526",66,70,57,55,67,60,47,52,43
"ENSMUSG00000020525",53,117,55,58,59,68,51,101,92
"ENSMUSG00000020524",0,0,0,0,0,0,0,0,0
"ENSMUSG00000020523",425,652,436,403,350,401,353,471,467
"ENSMUSG00000020522",190,211,191,157,143,172,149,251,162
"ENSMUSG00000020521",506,585,495,430,411,468,444,435,482
"ENSMUSG00000020520",79,103,94,61,63,96,57,107,54
"ENSMUSG00000094810",0,0,0,0,0,0,0,0,0
"ENSMUSG00000091867",360,592,377,472,287,494,323,481,399
"ENSMUSG00000091864",5,8,3,9,4,12,0,7,3
"ENSMUSG00000094813",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094814",0,3,3,4,0,0,3,0,0
"ENSMUSG00000091863",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094817",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094818",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094819",0,0,0,0,0,0,0,0,0
"ENSMUSG00000028759",1235,1857,1281,1111,976,1248,1005,1500,1426
"ENSMUSG00000052062",159,130,94,56,78,56,59,125,99
"ENSMUSG00000013643",0,0,0,0,0,0,0,0,0
"ENSMUSG00000013646",233,147,195,200,126,179,132,294,172
"ENSMUSG00000076505",0,0,0,0,0,0,0,0,0
"ENSMUSG00000057612",0,0,0,0,0,0,0,0,0
"ENSMUSG00000025584",641,761,431,419,357,477,369,746,557
"ENSMUSG00000057615",0,0,0,0,0,0,0,0,0
"ENSMUSG00000057614",17,23,9,12,7,9,35,11,25
"ENSMUSG00000028718",4,0,7,2,3,10,0,2,1
"ENSMUSG00000028719",996,1676,1003,902,715,1105,731,906,904
"ENSMUSG00000076500",0,0,0,0,0,0,0,0,0
"ENSMUSG00000028710",66,59,61,93,54,38,72,58,68
"ENSMUSG00000025582",0,0,1,1,2,1,0,0,0
"ENSMUSG00000028712",189,397,451,451,236,206,505,378,379
"ENSMUSG00000028713",233,381,192,147,201,171,147,344,190
"ENSMUSG00000028715",4719,53327,21174,20201,9353,21322,14170,4634,17157
"ENSMUSG00000028716",61,49,13,39,20,15,11,44,27
"ENSMUSG00000028751",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102168",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102169",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102160",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102163",0,0,1,0,0,0,0,0,0
"ENSMUSG00000102164",0,0,0,0,0,0,0,0,0
"ENSMUSG00000102166",0,0,0,0,0,0,0,0,0
"ENSMUSG00000052395",205,234,216,146,174,191,126,201,147
"ENSMUSG00000039174",0,0,0,0,0,0,0,0,0
"ENSMUSG00000052396",0,0,1,0,1,1,0,7,1
"ENSMUSG00000052392",271,745,558,491,303,463,126,240,278
"ENSMUSG00000075359",17,17,11,9,18,9,10,15,10
"ENSMUSG00000039178",19,28,9,32,30,30,16,24,17
"ENSMUSG00000039179",0,0,0,0,0,0,0,0,0
"ENSMUSG00000067627",0,0,0,0,0,0,0,0,0
"ENSMUSG00000067629",26,44,26,40,26,31,33,42,38
"ENSMUSG00000025090",0,0,0,0,0,0,0,0,0
"ENSMUSG00000025091",0,0,0,0,0,0,0,0,0
"ENSMUSG00000025092",40,29,8,26,15,25,31,34,21
"ENSMUSG00000050677",2,8,1,4,0,6,6,7,3
"ENSMUSG00000021737",808,843,628,831,702,714,496,637,480
"ENSMUSG00000021731",238,346,211,236,216,233,221,309,267
"ENSMUSG00000021730",0,0,0,0,0,0,0,0,0
"ENSMUSG00000021733",141,84,120,107,89,94,50,111,87
"ENSMUSG00000021732",0,0,2,0,0,0,0,0,0
"ENSMUSG00000021738",348,358,437,414,337,358,220,449,321
"ENSMUSG00000070311",0,0,0,0,0,0,0,0,0
"ENSMUSG00000035873",70,174,93,113,101,94,156,97,118
"ENSMUSG00000090191",0,0,0,0,0,0,0,0,0
"ENSMUSG00000106269",0,0,0,0,0,0,0,0,0
"ENSMUSG00000035877",1343,1932,1078,838,768,842,794,1351,1307
"ENSMUSG00000020033",0,0,0,0,0,0,0,0,0
"ENSMUSG00000035875",3022,3701,2372,2249,2433,2621,2765,2874,2908
"ENSMUSG00000106263",0,0,0,0,0,0,0,0,0
"ENSMUSG00000106262",4,0,3,1,0,1,2,4,1
"ENSMUSG00000106261",0,0,0,0,0,0,0,0,0
"ENSMUSG00000035878",1638,2330,2045,1909,1513,1953,1414,2447,1975
"ENSMUSG00000106266",0,0,0,0,0,0,0,0,0
"ENSMUSG00000009070",0,0,0,0,0,0,0,0,0
"ENSMUSG00000022580",0,0,0,0,0,0,0,0,0
"ENSMUSG00000045178",0,0,0,0,0,0,0,0,0
"ENSMUSG00000022586",0,0,0,0,4,0,0,0,1
"ENSMUSG00000103448",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103449",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086725",20,20,21,24,29,17,15,23,18
"ENSMUSG00000092019",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086727",0,0,0,0,0,0,0,0,0
"ENSMUSG00000052934",1102,3266,1407,1350,1139,1359,1646,1715,1556
"ENSMUSG00000086722",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086729",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086728",8,23,15,14,10,12,5,7,11
"ENSMUSG00000022837",77,50,32,59,27,48,29,44,36
"ENSMUSG00000022836",1300,2104,1569,1399,1395,1670,1494,2551,1697
"ENSMUSG00000076755",0,0,0,0,0,0,0,0,0
"ENSMUSG00000076754",0,0,0,1,0,0,2,0,0
"ENSMUSG00000022833",21,18,8,19,22,17,7,23,18
"ENSMUSG00000022832",0,0,0,0,0,0,0,0,0
"ENSMUSG00000022831",131,120,109,90,65,78,80,111,76
"ENSMUSG00000076750",0,0,0,0,0,0,0,0,0
"ENSMUSG00000076759",0,0,0,0,0,0,0,0,0
"ENSMUSG00000076758",0,0,0,0,0,0,0,0,0
"ENSMUSG00000039824",10,15,13,10,13,8,5,3,15
"ENSMUSG00000039826",93,185,114,117,103,144,85,188,109
"ENSMUSG00000086098",1,0,0,0,0,0,0,0,0
"ENSMUSG00000086096",0,0,1,0,0,0,0,0,0
"ENSMUSG00000086095",4,4,2,0,0,0,0,0,3
"ENSMUSG00000039828",40,76,53,52,49,37,44,63,70
"ENSMUSG00000086092",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086090",0,0,0,0,0,0,0,0,0
"ENSMUSG00000043953",14,22,18,14,11,12,10,27,11
"ENSMUSG00000070348",142,524,297,194,216,279,665,131,153
"ENSMUSG00000020069",209,338,239,267,217,239,160,265,257
"ENSMUSG00000070342",0,0,0,0,0,0,0,0,0
"ENSMUSG00000020063",192,177,173,121,128,171,165,134,137
"ENSMUSG00000020061",0,0,0,0,0,1,0,1,0
"ENSMUSG00000063632",0,3,0,0,0,0,0,2,0
"ENSMUSG00000020067",1,2,0,4,0,0,0,2,3
"ENSMUSG00000020064",646,573,566,484,481,529,471,620,469
"ENSMUSG00000070345",5,1,0,0,0,0,0,0,2
"ENSMUSG00000052942",9,14,10,5,11,3,13,6,9
"ENSMUSG00000028591",0,0,0,0,0,0,0,0,0
"ENSMUSG00000030968",129,154,106,68,141,86,108,127,92
"ENSMUSG00000090907",0,0,0,0,0,0,0,0,0
"ENSMUSG00000030963",0,0,0,0,0,0,0,0,0
"ENSMUSG00000030960",43,38,43,46,28,22,28,37,38
"ENSMUSG00000030966",69,114,86,127,82,99,76,114,112
"ENSMUSG00000030967",609,797,492,509,433,520,425,713,511
"ENSMUSG00000030965",372,561,318,307,280,324,325,475,439
"ENSMUSG00000070699",135,164,136,184,153,153,109,156,139
"ENSMUSG00000048304",0,0,0,0,0,0,0,0,0
"ENSMUSG00000004105",146,255,144,148,124,117,66,172,161
"ENSMUSG00000070697",340,737,336,430,325,384,491,598,460
"ENSMUSG00000070690",693,714,502,435,456,480,321,482,458
"ENSMUSG00000070691",5,7,4,4,0,3,7,1,4
"ENSMUSG00000004100",92,174,116,128,125,89,265,191,127
"ENSMUSG00000096436",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096433",76,66,92,50,69,61,51,54,44
"ENSMUSG00000033703",90,130,131,138,109,97,101,178,118
"ENSMUSG00000033701",147,428,83,244,110,134,272,341,247
"ENSMUSG00000033707",317,487,302,102,206,371,271,379,292
"ENSMUSG00000033706",152,166,131,78,66,141,220,156,88
"ENSMUSG00000033705",83,77,59,76,70,77,42,69,38
"ENSMUSG00000037469",0,0,0,0,0,0,0,0,0
"ENSMUSG00000037466",6,2,1,6,4,0,1,1,1
"ENSMUSG00000037465",583,747,559,402,226,417,392,439,351
"ENSMUSG00000037463",0,0,0,0,0,0,0,1,0
"ENSMUSG00000037461",218,294,221,165,185,230,473,401,317
"ENSMUSG00000104138",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104131",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104130",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104133",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104132",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104137",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104136",0,0,0,0,0,0,0,0,0
"ENSMUSG00000027927",0,0,0,0,0,0,0,0,0
"ENSMUSG00000027925",0,0,0,0,0,0,0,0,0
"ENSMUSG00000027923",0,0,0,0,0,0,0,0,0
"ENSMUSG00000031709",24,23,21,17,12,19,11,25,13
"ENSMUSG00000031708",2348,3788,1567,2451,1705,1756,2053,3040,2532
"ENSMUSG00000031706",180,199,133,161,138,102,204,192,195
"ENSMUSG00000031701",1181,1830,1179,1194,983,1386,1331,1659,1178
"ENSMUSG00000031700",6983,12017,7831,7516,5454,8441,5708,9134,6411
"ENSMUSG00000031703",821,1376,876,774,665,969,696,940,866
"ENSMUSG00000098086",0,0,0,0,0,0,0,0,0
"ENSMUSG00000003458",666,899,544,538,485,625,624,736,604
"ENSMUSG00000023008",47,75,35,41,40,36,58,49,66
"ENSMUSG00000023004",672,614,422,503,429,514,351,543,597
"ENSMUSG00000023007",205,197,163,165,122,129,132,229,205
"ENSMUSG00000043661",0,0,0,0,0,0,0,0,0
"ENSMUSG00000071561",0,0,0,0,0,0,0,0,0
"ENSMUSG00000023000",2,3,1,3,0,3,5,1,1
"ENSMUSG00000003452",3,3,3,10,2,3,2,2,2
"ENSMUSG00000071562",0,0,0,0,0,0,0,0,0
"ENSMUSG00000026032",695,893,585,842,566,658,364,497,400
